key,text,status,cdn_status,bytes,needs_purge,reason,attempts,provider
openai|nova|0.85||rapid,rapid,created,200,18816,no,,1,openai
openai|nova|0.85||symbol,symbol,created,200,18816,no,,1,openai
openai|nova|0.85||customer,customer,created,200,19584,no,,1,openai
openai|nova|0.85||too much,too much,created,200,27264,no,,1,openai
openai|nova|0.85||disagreement,disagreement,created,200,22272,no,,1,openai
openai|nova|0.85||take a seat,take a seat,created,200,29952,no,,1,openai
openai|nova|0.85||play Chinese chess,play Chinese chess,created,200,46848,no,,1,openai
openai|nova|0.85||term,term,created,200,17664,no,,1,openai
openai|nova|0.85||directly,directly,created,200,27264,no,,1,openai
openai|nova|0.85||chain,chain,created,200,28032,no,,1,openai
openai|nova|0.85||likely,likely,created,200,35328,no,,1,openai
openai|nova|0.85||shy,shy,created,200,28032,no,,1,openai
openai|nova|0.85||go boating,go boating,created,200,35328,no,,1,openai
openai|nova|0.85||ingredient,ingredient,created,200,41088,no,,1,openai
openai|nova|0.85||a number of,a number of,created,200,19584,no,,1,openai
openai|nova|0.85||teamwork,teamwork,created,200,24192,no,,1,openai
openai|nova|0.85||socialist,socialist,created,200,33792,no,,1,openai
openai|nova|0.85||of course,of course,created,200,43008,no,,1,openai
openai|nova|0.85||tail,tail,created,200,29184,no,,1,openai
openai|nova|0.85||mixture,mixture,created,200,23424,no,,1,openai
openai|nova|0.85||pork,pork,created,200,26112,no,,1,openai
openai|nova|0.85||double,double,created,200,17664,no,,1,openai
openai|nova|0.85||musical instrument,musical instrument,created,200,37632,no,,1,openai
openai|nova|0.85||show sb around,show sb around,created,200,42240,no,,1,openai
openai|nova|0.85||gentle,gentle,created,200,42240,no,,1,openai
openai|nova|0.85||shine,shine,created,200,28032,no,,1,openai
openai|nova|0.85||madam,madam,created,200,18816,no,,1,openai
openai|nova|0.85||result,result,created,200,16896,no,,1,openai
openai|nova|0.85||a bottle of,a bottle of,created,200,35328,no,,1,openai
openai|nova|0.85||field,field,created,200,29184,no,,1,openai
openai|nova|0.85||interest,interest,created,200,51456,no,,1,openai
openai|nova|0.85||part,part,created,200,25344,no,,1,openai
openai|nova|0.85||increase,increase,created,200,30720,no,,1,openai
openai|nova|0.85||successful,successful,created,200,30720,no,,1,openai
openai|nova|0.85||in high spirits,in high spirits,created,200,40320,no,,1,openai
openai|nova|0.85||in fact,in fact,created,200,28032,no,,1,openai
openai|nova|0.85||chip,chip,created,200,29952,no,,1,openai
openai|nova|0.85||future,future,created,200,25344,no,,1,openai
openai|nova|0.85||research,research,created,200,29184,no,,1,openai
openai|nova|0.85||kingdom,kingdom,created,200,34560,no,,1,openai
openai|nova|0.85||reply,reply,created,200,42240,no,,1,openai
openai|nova|0.85||throw,throw,created,200,25344,no,,1,openai
openai|nova|0.85||stamp,stamp,created,200,30720,no,,1,openai
openai|nova|0.85||flash,flash,created,200,21504,no,,1,openai
openai|nova|0.85||cashier,cashier,created,200,19584,no,,1,openai
openai|nova|0.85||line,line,created,200,26112,no,,1,openai
openai|nova|0.85||closing,closing,created,200,23424,no,,1,openai
openai|nova|0.85||negative,negative,created,200,28032,no,,1,openai
openai|nova|0.85||pull together,pull together,created,200,42240,no,,1,openai
openai|nova|0.85||breathe,breathe,created,200,51456,no,,1,openai
openai|nova|0.85||exhibition,exhibition,created,200,21504,no,,1,openai
openai|nova|0.85||au revoir,au revoir,created,200,41088,no,,1,openai
openai|nova|0.85||the movies,the movies,created,200,31872,no,,1,openai
openai|nova|0.85||mm,mm,created,200,23424,no,,1,openai
openai|nova|0.85||multimedia,multimedia,created,200,35328,no,,1,openai
openai|nova|0.85||description,description,created,200,27264,no,,1,openai
openai|nova|0.85||boarding school,boarding school,created,200,54144,no,,1,openai
openai|nova|0.85||feel blue,feel blue,created,200,20352,no,,1,openai
openai|nova|0.85||take place,take place,created,200,29184,no,,1,openai
openai|nova|0.85||honesty,honesty,created,200,25344,no,,1,openai
openai|nova|0.85||thirsty,thirsty,skipped,200,29184,no,,0,
openai|nova|0.85||agree with,agree with,created,200,22272,no,,1,openai
openai|nova|0.85||get lost,get lost,created,200,33792,no,,1,openai
openai|nova|0.85||sort,sort,created,200,27264,no,,1,openai
openai|nova|0.85||power,power,created,200,21504,no,,1,openai
openai|nova|0.85||sail,sail,created,200,44928,no,,1,openai
openai|nova|0.85||cream,cream,created,200,19584,no,,1,openai
openai|nova|0.85||such as,such as,created,200,19584,no,,1,openai
openai|nova|0.85||imaginative,imaginative,created,200,42240,no,,1,openai
openai|nova|0.85||amber,amber,created,200,19584,no,,1,openai
openai|nova|0.85||ready to do sth,ready to do sth,created,200,44928,no,,1,openai
openai|nova|0.85||award,award,created,200,42240,no,,1,openai
openai|nova|0.85||wisely,wisely,created,200,33792,no,,1,openai
openai|nova|0.85||go a long way,go a long way,created,200,40320,no,,1,openai
openai|nova|0.85||restroom,restroom,created,200,26112,no,,1,openai
openai|nova|0.85||reaction,reaction,created,200,20352,no,,1,openai
openai|nova|0.85||speaker,speaker,created,200,24192,no,,1,openai
openai|nova|0.85||accept,accept,created,200,24192,no,,1,openai
openai|nova|0.85||during,during,created,200,19584,no,,1,openai
openai|nova|0.85||fear,fear,created,200,25344,no,,1,openai
openai|nova|0.85||aid,aid,created,200,26112,no,,1,openai
openai|nova|0.85||however,however,created,200,28032,no,,1,openai
openai|nova|0.85||fact,fact,created,200,44160,no,,1,openai
openai|nova|0.85||kiss,kiss,created,200,42240,no,,1,openai
openai|nova|0.85||boil,boil,created,200,29184,no,,1,openai
openai|nova|0.85||shark,shark,created,200,30720,no,,1,openai
openai|nova|0.85||occasion,occasion,created,200,25344,no,,1,openai
openai|nova|0.85||digital,digital,created,200,17664,no,,1,openai
openai|nova|0.85||against the law,against the law,created,200,35328,no,,1,openai
openai|nova|0.85||robot,robot,created,200,56064,no,,1,openai
openai|nova|0.85||stranger,stranger,created,200,24192,no,,1,openai
openai|nova|0.85||canal,canal,created,200,26112,no,,1,openai
openai|nova|0.85||allow,allow,created,200,18816,no,,1,openai
openai|nova|0.85||daily,daily,created,200,29184,no,,1,openai
openai|nova|0.85||truly,truly,created,200,16896,no,,1,openai
openai|nova|0.85||planet,planet,created,200,30720,no,,1,openai
openai|nova|0.85||simply,simply,created,200,26112,no,,1,openai
openai|nova|0.85||tight,tight,created,200,20352,no,,1,openai
openai|nova|0.85||inventor,inventor,created,200,50688,no,,1,openai
openai|nova|0.85||logo,logo,created,200,20352,no,,1,openai
openai|nova|0.85||thankful,thankful,created,200,42240,no,,1,openai
openai|nova|0.85||suggest,suggest,created,200,32640,no,,1,openai
openai|nova|0.85||scary,scary,created,200,20352,no,,1,openai
openai|nova|0.85||heel,heel,created,200,23424,no,,1,openai
openai|nova|0.85||ruler,ruler,created,200,29952,no,,1,openai
openai|nova|0.85||climax,climax,created,200,22272,no,,1,openai
openai|nova|0.85||title,title,created,200,24192,no,,1,openai
openai|nova|0.85||comb,comb,created,200,8448,no,,1,openai
openai|nova|0.85||wallet,wallet,created,200,22272,no,,1,openai
openai|nova|0.85||factory,factory,created,200,3840,no,,1,openai
openai|nova|0.85||cloudy,cloudy,created,200,24192,no,,1,openai
openai|nova|0.85||watery,watery,created,200,22272,no,,1,openai
openai|nova|0.85||hit,hit,created,200,19584,no,,1,openai
openai|nova|0.85||fascinating,fascinating,created,200,23424,no,,1,openai
openai|nova|0.85||daily life,daily life,created,200,36480,no,,1,openai
openai|nova|0.85||literary,literary,created,200,28032,no,,1,openai
openai|nova|0.85||within,within,created,200,19584,no,,1,openai
openai|nova|0.85||pay attention,pay attention,created,200,25344,no,,1,openai
openai|nova|0.85||traffic,traffic,created,200,35328,no,,1,openai
openai|nova|0.85||gas,gas,created,200,25344,no,,1,openai
openai|nova|0.85||pull,pull,skipped,200,22272,no,,0,
openai|nova|0.85||seriously,seriously,created,200,53376,no,,1,openai
openai|nova|0.85||law,law,created,200,37632,no,,1,openai
openai|nova|0.85||musician,musician,created,200,19584,no,,1,openai
openai|nova|0.85||seat belt,seat belt,created,200,32640,no,,1,openai
openai|nova|0.85||put on,put on,created,200,29184,no,,1,openai
openai|nova|0.85||glad,glad,created,200,29184,no,,1,openai
openai|nova|0.85||rock,rock,created,200,33792,no,,1,openai
openai|nova|0.85||hallway,hallway,created,200,25344,no,,1,openai
openai|nova|0.85||silver lining,silver lining,created,200,27264,no,,1,openai
openai|nova|0.85||porridge,porridge,created,200,27264,no,,1,openai
openai|nova|0.85||lazy,lazy,created,200,26112,no,,1,openai
openai|nova|0.85||interview,interview,created,200,19584,no,,1,openai
openai|nova|0.85||stick to sth,stick to sth,created,200,55296,no,,1,openai
openai|nova|0.85||take part in,take part in,created,200,34560,no,,1,openai
openai|nova|0.85||shuttlecock,shuttlecock,created,200,24192,no,,1,openai
openai|nova|0.85||behave,behave,created,200,49920,no,,1,openai
openai|nova|0.85||below,below,created,200,26112,no,,1,openai
openai|nova|0.85||front line,front line,created,200,30720,no,,1,openai
openai|nova|0.85||training,training,created,200,22272,no,,1,openai
openai|nova|0.85||on the go,on the go,created,200,20352,no,,1,openai
openai|nova|0.85||lock,lock,created,200,52224,no,,1,openai
openai|nova|0.85||jeans,jeans,created,200,16896,no,,1,openai
openai|nova|0.85||forgetful,forgetful,created,200,34560,no,,1,openai
openai|nova|0.85||mistake,mistake,created,200,28032,no,,1,openai
openai|nova|0.85||meet up,meet up,created,200,24192,no,,1,openai
openai|nova|0.85||cent,cent,created,200,22272,no,,1,openai
openai|nova|0.85||form,form,created,200,20352,no,,1,openai
openai|nova|0.85||tennis,tennis,created,200,44928,no,,1,openai
openai|nova|0.85||differently,differently,created,200,23424,no,,1,openai
openai|nova|0.85||test,test,created,200,52224,no,,1,openai
openai|nova|0.85||hoax,hoax,created,200,35328,no,,1,openai
openai|nova|0.85||kilometre,kilometre,created,200,20352,no,,1,openai
openai|nova|0.85||border,border,created,200,29952,no,,1,openai
openai|nova|0.85||carrot,carrot,created,200,21504,no,,1,openai
openai|nova|0.85||backache,backache,created,200,30720,no,,1,openai
openai|nova|0.85||fry,fry,created,200,29184,no,,1,openai
openai|nova|0.85||wing,wing,created,200,18816,no,,1,openai
openai|nova|0.85||base,base,created,200,19584,no,,1,openai
openai|nova|0.85||repeat,repeat,created,200,52224,no,,1,openai
openai|nova|0.85||tool,tool,created,200,8448,no,,1,openai
openai|nova|0.85||speed,speed,created,200,25344,no,,1,openai
openai|nova|0.85||cinnamon,cinnamon,created,200,32640,no,,1,openai
openai|nova|0.85||organise,organise,created,200,29184,no,,1,openai
openai|nova|0.85||hamburger,hamburger,created,200,34560,no,,1,openai
openai|nova|0.85||classmate,classmate,created,200,29184,no,,1,openai
openai|nova|0.85||donate,donate,created,200,19584,no,,1,openai
openai|nova|0.85||mine,mine,created,200,35328,no,,1,openai
openai|nova|0.85||aloud,aloud,created,200,14208,no,,1,openai
openai|nova|0.85||glacier,glacier,created,200,17664,no,,1,openai
openai|nova|0.85||dumpling,dumpling,created,200,21504,no,,1,openai
openai|nova|0.85||continue,continue,created,200,22272,no,,1,openai
openai|nova|0.85||receive,receive,created,200,20352,no,,1,openai
openai|nova|0.85||confidence,confidence,created,200,44928,no,,1,openai
openai|nova|0.85||roller coaster,roller coaster,created,200,24192,no,,1,openai
openai|nova|0.85||tourist,tourist,created,200,23424,no,,1,openai
openai|nova|0.85||excuse,excuse,created,200,29184,no,,1,openai
openai|nova|0.85||body,body,created,200,38400,no,,1,openai
openai|nova|0.85||wheat,wheat,created,200,21504,no,,1,openai
openai|nova|0.85||in line with,in line with,created,200,44160,no,,1,openai
openai|nova|0.85||produce,produce,created,200,19584,no,,1,openai
openai|nova|0.85||go by,go by,created,200,41088,no,,1,openai
openai|nova|0.85||airline,airline,created,200,25344,no,,1,openai
openai|nova|0.85||familiar with,familiar with,created,200,29184,no,,1,openai
openai|nova|0.85||review,review,created,200,29184,no,,1,openai
openai|nova|0.85||beaver,beaver,created,200,30720,no,,1,openai
openai|nova|0.85||pill,pill,created,200,19584,no,,1,openai
openai|nova|0.85||jump rope,jump rope,created,200,36480,no,,1,openai
openai|nova|0.85||pink,pink,created,200,21504,no,,1,openai
openai|nova|0.85||mid-summer,mid-summer,created,200,29184,no,,1,openai
openai|nova|0.85||mat,mat,created,200,24192,no,,1,openai
openai|nova|0.85||avoid,avoid,created,200,24192,no,,1,openai
openai|nova|0.85||missing,missing,created,200,15744,no,,1,openai
openai|nova|0.85||whom,whom,created,200,8448,no,,1,openai
openai|nova|0.85||cup,cup,created,200,48000,no,,1,openai
openai|nova|0.85||housework,housework,created,200,31872,no,,1,openai
openai|nova|0.85||be used to,be used to,created,200,30720,no,,1,openai
openai|nova|0.85||earring,earring,created,200,18816,no,,1,openai
openai|nova|0.85||recommend,recommend,created,200,19584,no,,1,openai
openai|nova|0.85||weather,weather,created,200,20352,no,,1,openai
openai|nova|0.85||Dr,Dr,created,200,30720,no,,1,openai
openai|nova|0.85||wave,wave,created,200,19584,no,,1,openai
openai|nova|0.85||fantasy,fantasy,created,200,40320,no,,1,openai
openai|nova|0.85||alive,alive,created,200,27264,no,,1,openai
openai|nova|0.85||herself,herself,created,200,27264,no,,1,openai
openai|nova|0.85||illness,illness,created,200,41088,no,,1,openai
openai|nova|0.85||sunlight,sunlight,created,200,22272,no,,1,openai
openai|nova|0.85||pick up,pick up,created,200,22272,no,,1,openai
openai|nova|0.85||silent,silent,created,200,23424,no,,1,openai
openai|nova|0.85||role,role,created,200,20352,no,,1,openai
openai|nova|0.85||curiosity,curiosity,created,200,24192,no,,1,openai
openai|nova|0.85||impossible,impossible,created,200,22272,no,,1,openai
openai|nova|0.85||parking lot,parking lot,created,200,29184,no,,1,openai
openai|nova|0.85||argue,argue,created,200,29184,no,,1,openai
openai|nova|0.85||all of a sudden,all of a sudden,created,200,33792,no,,1,openai
openai|nova|0.85||abroad,abroad,created,200,38400,no,,1,openai
openai|nova|0.85||mile,mile,created,200,38400,no,,1,openai
openai|nova|0.85||first name,first name,created,200,49920,no,,1,openai
openai|nova|0.85||be flooded with,be flooded with,created,200,27264,no,,1,openai
openai|nova|0.85||model,model,created,200,22272,no,,1,openai
openai|nova|0.85||be yourself,be yourself,created,200,35328,no,,1,openai
openai|nova|0.85||over there,over there,created,200,50688,no,,1,openai
openai|nova|0.85||believable,believable,created,200,24192,no,,1,openai
openai|nova|0.85||search,search,created,200,16896,no,,1,openai
openai|nova|0.85||skill,skill,created,200,22272,no,,1,openai
openai|nova|0.85||example,example,created,200,21504,no,,1,openai
openai|nova|0.85||mean,mean,created,200,8448,no,,1,openai
openai|nova|0.85||thanks to,thanks to,created,200,25344,no,,1,openai
openai|nova|0.85||show up,show up,created,200,25344,no,,1,openai
openai|nova|0.85||besides,besides,created,200,48000,no,,1,openai
openai|nova|0.85||by the time,by the time,created,200,43008,no,,1,openai
openai|nova|0.85||turtle,turtle,created,200,8448,no,,1,openai
openai|nova|0.85||painting,painting,created,200,18816,no,,1,openai
openai|nova|0.85||purpose,purpose,created,200,8448,no,,1,openai
openai|nova|0.85||have to,have to,created,200,26112,no,,1,openai
openai|nova|0.85||butterfly,butterfly,created,200,34560,no,,1,openai
openai|nova|0.85||in a row,in a row,created,200,25344,no,,1,openai
openai|nova|0.85||meal,meal,created,200,27264,no,,1,openai
openai|nova|0.85||farmer,farmer,created,200,21504,no,,1,openai
openai|nova|0.85||logging,logging,created,200,21504,no,,1,openai
openai|nova|0.85||prevent,prevent,created,200,27264,no,,1,openai
openai|nova|0.85||hide,hide,created,200,21504,no,,1,openai
openai|nova|0.85||movie,movie,created,200,35328,no,,1,openai
openai|nova|0.85||mini-goal,mini-goal,created,200,27264,no,,1,openai
openai|nova|0.85||reusable,reusable,created,200,29184,no,,1,openai
openai|nova|0.85||balcony,balcony,created,200,31872,no,,1,openai
openai|nova|0.85||rub,rub,created,200,41088,no,,1,openai
openai|nova|0.85||normal,normal,created,200,29952,no,,1,openai
openai|nova|0.85||great-aunt,great-aunt,created,200,27264,no,,1,openai
openai|nova|0.85||lemon,lemon,created,200,57216,no,,1,openai
openai|nova|0.85||go camping,go camping,created,200,28032,no,,1,openai
openai|nova|0.85||fence,fence,created,200,26112,no,,1,openai
openai|nova|0.85||pollen,pollen,created,200,27264,no,,1,openai
openai|nova|0.85||working day,working day,created,200,24192,no,,1,openai
openai|nova|0.85||late for,late for,created,200,30720,no,,1,openai
openai|nova|0.85||station,station,created,200,21504,no,,1,openai
openai|nova|0.85||introduce,introduce,created,200,24192,no,,1,openai
openai|nova|0.85||via,via,created,200,43008,no,,1,openai
openai|nova|0.85||take a walk,take a walk,created,200,25344,no,,1,openai
openai|nova|0.85||villager,villager,created,200,17664,no,,1,openai
openai|nova|0.85||fame,fame,created,200,25344,no,,1,openai
openai|nova|0.85||budget,budget,created,200,48000,no,,1,openai
openai|nova|0.85||online,online,created,200,27264,no,,1,openai
openai|nova|0.85||powerful,powerful,created,200,23424,no,,1,openai
openai|nova|0.85||personal,personal,created,200,16896,no,,1,openai
openai|nova|0.85||folk,folk,created,200,19584,no,,1,openai
openai|nova|0.85||once in a while,once in a while,created,200,22272,no,,1,openai
openai|nova|0.85||dynasty,dynasty,created,200,23424,no,,1,openai
openai|nova|0.85||painful,painful,created,200,25344,no,,1,openai
openai|nova|0.85||from time to time,from time to time,created,200,53376,no,,1,openai
openai|nova|0.85||in time,in time,created,200,31872,no,,1,openai
openai|nova|0.85||article,article,created,200,26112,no,,1,openai
openai|nova|0.85||be friends with sb.,be friends with sb.,created,200,59136,no,,1,openai
openai|nova|0.85||emission,emission,created,200,28032,no,,1,openai
openai|nova|0.85||primary school,primary school,created,200,29184,no,,1,openai
openai|nova|0.85||gram,gram,created,200,38400,no,,1,openai
openai|nova|0.85||delicious,delicious,created,200,48000,no,,1,openai
openai|nova|0.85||ton,ton,created,200,15744,no,,1,openai
openai|nova|0.85||passport,passport,created,200,31872,no,,1,openai
openai|nova|0.85||engineer,engineer,created,200,23424,no,,1,openai
openai|nova|0.85||keep one's cool,keep one's cool,created,200,27264,no,,1,openai
openai|nova|0.85||secret,secret,created,200,21504,no,,1,openai
openai|nova|0.85||score,score,created,200,46848,no,,1,openai
openai|nova|0.85||item,item,created,200,23424,no,,1,openai
openai|nova|0.85||taxi,taxi,created,200,29952,no,,1,openai
openai|nova|0.85||bill,bill,created,200,25344,no,,1,openai
openai|nova|0.85||private,private,created,200,23424,no,,1,openai
openai|nova|0.85||serve,serve,created,200,27264,no,,1,openai
openai|nova|0.85||wisdom,wisdom,created,200,40320,no,,1,openai
openai|nova|0.85||autopilot,autopilot,created,200,24192,no,,1,openai
openai|nova|0.85||airport,airport,created,200,20352,no,,1,openai
openai|nova|0.85||pride,pride,created,200,29952,no,,1,openai
openai|nova|0.85||describe,describe,created,200,38400,no,,1,openai
openai|nova|0.85||bee-keeping,bee-keeping,created,200,23424,no,,1,openai
openai|nova|0.85||creativity,creativity,created,200,26112,no,,1,openai
openai|nova|0.85||report,report,created,200,24192,no,,1,openai
openai|nova|0.85||discussion,discussion,created,200,23424,no,,1,openai
openai|nova|0.85||slow down,slow down,created,200,29952,no,,1,openai
openai|nova|0.85||lawyer,lawyer,created,200,22272,no,,1,openai
openai|nova|0.85||local,local,created,200,25344,no,,1,openai
openai|nova|0.85||regret,regret,created,200,17664,no,,1,openai
openai|nova|0.85||plenty of,plenty of,created,200,31872,no,,1,openai
openai|nova|0.85||moving,moving,created,200,22272,no,,1,openai
openai|nova|0.85||painter,painter,created,200,29952,no,,1,openai
openai|nova|0.85||cross,cross,created,200,41088,no,,1,openai
openai|nova|0.85||regular,regular,created,200,28032,no,,1,openai
openai|nova|0.85||railway,railway,created,200,32640,no,,1,openai
openai|nova|0.85||happily,happily,created,200,29952,no,,1,openai
openai|nova|0.85||rubbish,rubbish,created,200,19584,no,,1,openai
openai|nova|0.85||relaxed,relaxed,created,200,48768,no,,1,openai
openai|nova|0.85||childhood,childhood,created,200,24192,no,,1,openai
openai|nova|0.85||afford,afford,created,200,19584,no,,1,openai
openai|nova|0.85||whether,whether,created,200,22272,no,,1,openai
openai|nova|0.85||historical,historical,created,200,24192,no,,1,openai
openai|nova|0.85||dividing line,dividing line,created,200,35328,no,,1,openai
openai|nova|0.85||character,character,created,200,23424,no,,1,openai
openai|nova|0.85||lining,lining,created,200,19584,no,,1,openai
openai|nova|0.85||overcome,overcome,created,200,29952,no,,1,openai
openai|nova|0.85||ladder,ladder,created,200,21504,no,,1,openai
openai|nova|0.85||up to,up to,created,200,25344,no,,1,openai
openai|nova|0.85||put up,put up,created,200,29184,no,,1,openai
openai|nova|0.85||fist,fist,created,200,22272,no,,1,openai
openai|nova|0.85||guard,guard,created,200,29184,no,,1,openai
openai|nova|0.85||smoke,smoke,created,200,24192,no,,1,openai
openai|nova|0.85||pollination,pollination,created,200,30720,no,,1,openai
openai|nova|0.85||act,act,created,200,20352,no,,1,openai
openai|nova|0.85||fashionable,fashionable,created,200,22272,no,,1,openai
openai|nova|0.85||cyberbullying,cyberbullying,created,200,30720,no,,1,openai
openai|nova|0.85||stir-fry,stir-fry,created,200,23424,no,,1,openai
openai|nova|0.85||handbag,handbag,created,200,22272,no,,1,openai
openai|nova|0.85||bad,bad,created,200,21504,no,,1,openai
openai|nova|0.85||standard,standard,created,200,44160,no,,1,openai
openai|nova|0.85||play a part,play a part,created,200,46848,no,,1,openai
openai|nova|0.85||traditional,traditional,created,200,53376,no,,1,openai
openai|nova|0.85||chance,chance,created,200,28032,no,,1,openai
openai|nova|0.85||rope,rope,created,200,14976,no,,1,openai
openai|nova|0.85||lightning,lightning,created,200,31872,no,,1,openai
openai|nova|0.85||skateboarding,skateboarding,created,200,22272,no,,1,openai
openai|nova|0.85||mouthful,mouthful,created,200,24192,no,,1,openai
openai|nova|0.85||return,return,created,200,37632,no,,1,openai
openai|nova|0.85||excuse me,excuse me,created,200,29952,no,,1,openai
openai|nova|0.85||racket,racket,created,200,18816,no,,1,openai
openai|nova|0.85||coach,coach,created,200,17664,no,,1,openai
openai|nova|0.85||industry,industry,created,200,46080,no,,1,openai
openai|nova|0.85||belong to,belong to,created,200,36480,no,,1,openai
openai|nova|0.85||tower,tower,created,200,39552,no,,1,openai
openai|nova|0.85||throw away,throw away,created,200,26112,no,,1,openai
openai|nova|0.85||pack,pack,created,200,19584,no,,1,openai
openai|nova|0.85||poem,poem,created,200,19584,no,,1,openai
openai|nova|0.85||silence,silence,created,200,33792,no,,1,openai
openai|nova|0.85||rain,rain,created,200,17664,no,,1,openai
openai|nova|0.85||valuable,valuable,created,200,24192,no,,1,openai
openai|nova|0.85||in person,in person,created,200,24192,no,,1,openai
openai|nova|0.85||pigeon,pigeon,created,200,26112,no,,1,openai
