key,text,status,cdn_status,bytes,needs_purge,reason,attempts,provider
elevenlabs|el:lily|0.85||a lot of trouble,a lot of trouble,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||a great victory,a great victory,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||a caring teacher,a caring teacher,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||a coral reef,a coral reef,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||a good listener,a good listener,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||share food with friends,share food with friends,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.85||a slice of cheese,a slice of cheese,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||an animal shelter,an animal shelter,created,200,51456,no,,1,openai
elevenlabs|el:lily|0.85||miss your family,miss your family,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||made in Germany,made in Germany,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||eastern Europe,eastern Europe,created,200,26112,no,,1,openai
elevenlabs|el:lily|0.85||good health,good health,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||The shop has many customers today.,The shop has many customers today.,created,200,59136,no,,1,openai
elevenlabs|el:lily|0.85||a bag of flour,a bag of flour,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||please take a seat,please take a seat,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||a shy smile,a shy smile,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||a community center,a community center,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||fresh ingredients,fresh ingredients,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||He is a very rich man.,He is a very rich man.,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||double the number,double the number,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||show me around,show me around,created,200,44928,no,,1,openai
"elevenlabs|el:lily|0.85||yes, madam","yes, madam",created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||a great interest,a great interest,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||a big difference,a big difference,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||increase your vocabulary,increase your vocabulary,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.85||somebody famous,somebody famous,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||I like eating potato chips.,I like eating potato chips.,created,200,59136,no,,1,openai
elevenlabs|el:lily|0.85||a magic kingdom,a magic kingdom,created,200,55296,no,,1,openai
elevenlabs|el:lily|0.85||a quick reply,a quick reply,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||throw the ball,throw the ball,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||buy some stamps,buy some stamps,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||use a flash,use a flash,created,200,64896,no,,1,openai
elevenlabs|el:lily|0.85||the closing ceremony,the closing ceremony,created,200,55296,no,,1,openai
elevenlabs|el:lily|0.85||a negative feeling,a negative feeling,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||say au revoir,say au revoir,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||go to the movies,go to the movies,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||I suddenly realize my mistake.,I suddenly realize my mistake.,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||go to a boarding school,go to a boarding school,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||take place soon,take place soon,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||Drink water if you are thirsty.,Drink water if you are thirsty.,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.85||sort the books,sort the books,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||a natural disaster,a natural disaster,created,200,57984,no,,1,openai
elevenlabs|el:lily|0.85||ready to help others,ready to help others,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||attend a concert,attend a concert,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||a fashion designer,a fashion designer,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||use time wisely,use time wisely,created,200,56064,no,,1,openai
elevenlabs|el:lily|0.85||rather cold,rather cold,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||This bottle is full.,This bottle is full.,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||find the restroom,find the restroom,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||prefer tea to coffee,prefer tea to coffee,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.85||plenty to do,plenty to do,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||a native speaker,a native speaker,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.85||a tiny ant,a tiny ant,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||warn the children,warn the children,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||a basket of fruit,a basket of fruit,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||overcome your fear,overcome your fear,created,200,67584,no,,1,openai
elevenlabs|el:lily|0.85||a first aid kit,a first aid kit,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||boil the water,boil the water,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||save the sharks,save the sharks,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||a special occasion,a special occasion,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||talk to a stranger,talk to a stranger,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||Don't rush into the classroom.,Don't rush into the classroom.,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.85||allow enough time,allow enough time,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.85||our planet earth,our planet earth,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||a tight knot,a tight knot,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||My parents are working hard now.,My parents are working hard now.,created,200,61056,no,,1,openai
elevenlabs|el:lily|0.85||an earthquake drill,an earthquake drill,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||thankful for help,thankful for help,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||suggest a place,suggest a place,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.85||This movie is very scary.,This movie is very scary.,created,200,57984,no,,1,openai
elevenlabs|el:lily|0.85||high heels,high heels,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||a great ruler,a great ruler,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||the story's climax,the story's climax,created,200,48768,no,,1,openai
elevenlabs|el:lily|0.85||the title of a book,the title of a book,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||at the corner,at the corner,created,200,37632,no,,1,openai
"elevenlabs|el:lily|0.85||I don't like milk, and he doesn't either.","I don't like milk, and he doesn't either.",created,200,58560,no,,1,openai
elevenlabs|el:lily|0.85||a leather wallet,a leather wallet,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||a fascinating city,a fascinating city,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||rapid development,rapid development,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||a literary work,a literary work,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||remain calm,remain calm,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||located near the sea,located near the sea,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.85||pull the door,pull the door,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||take it seriously,take it seriously,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||a talented musician,a talented musician,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||I am glad to see you.,I am glad to see you.,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||He threw a small rock.,He threw a small rock.,created,200,71424,no,,1,openai
elevenlabs|el:lily|0.85||every cloud has a silver lining,every cloud has a silver lining,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.85||nothing in the box,nothing in the box,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||Follow me to the library.,Follow me to the library.,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||a lazy afternoon,a lazy afternoon,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.85||Somebody is knocking at the door.,Somebody is knocking at the door.,created,200,56064,no,,1,openai
elevenlabs|el:lily|0.85||make a law,make a law,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||stick to your plan,stick to your plan,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||stay awake,stay awake,created,200,24192,no,,1,openai
elevenlabs|el:lily|0.85||The school bell rings.,The school bell rings.,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||below the surface,below the surface,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||a can of soup,a can of soup,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||hard training,hard training,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.85||always on the go,always on the go,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||Record your voice in English.,Record your voice in English.,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.85||lock the door,lock the door,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||mention his name,mention his name,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||Follow the school rules.,Follow the school rules.,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||suffer from headaches,suffer from headaches,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||blue jeans,blue jeans,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||a forgetful boy,a forgetful boy,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||Don't make a mistake.,Don't make a mistake.,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||enter the room,enter the room,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||send a postcard,send a postcard,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||Let's play tennis.,Let's play tennis.,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||think differently,think differently,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.85||an eye test,an eye test,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||an April Fool's hoax,an April Fool's hoax,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||We have enough time today.,We have enough time today.,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||I hate cold weather.,I hate cold weather.,created,200,73344,no,,1,openai
elevenlabs|el:lily|0.85||a little bit,a little bit,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||a birthday present,a birthday present,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||Rabbits like carrots.,Rabbits like carrots.,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||have a backache,have a backache,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||fry an egg,fry an egg,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||spread its wings,spread its wings,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||a strong base,a strong base,created,200,57216,no,,1,openai
elevenlabs|el:lily|0.85||May I take your order?,May I take your order?,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||repeat the new words,repeat the new words,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||a useful tool,a useful tool,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||a cinnamon roll,a cinnamon roll,created,200,51456,no,,1,openai
elevenlabs|el:lily|0.85||I eat a hamburger for lunch.,I eat a hamburger for lunch.,created,200,57216,no,,1,openai
elevenlabs|el:lily|0.85||Put fruit into the basket.,Put fruit into the basket.,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||donate books,donate books,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||This green schoolbag is mine.,This green schoolbag is mine.,created,200,57984,no,,1,openai
elevenlabs|el:lily|0.85||continue the story,continue the story,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||full of confidence,full of confidence,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||full of energy,full of energy,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.85||We won the football match today.,We won the football match today.,created,200,60288,no,,1,openai
elevenlabs|el:lily|0.85||Many tourists visit the Great Wall.,Many tourists visit the Great Wall.,created,200,55296,no,,1,openai
elevenlabs|el:lily|0.85||the house burnt,the house burnt,created,200,39552,no,,1,openai
"elevenlabs|el:lily|0.85||Excuse me, where is the library?","Excuse me, where is the library?",created,200,62976,no,,1,openai
elevenlabs|el:lily|0.85||The lights burn brightly outside.,The lights burn brightly outside.,created,200,52224,no,,1,openai
elevenlabs|el:lily|0.85||consider the idea,consider the idea,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||The apple is very sweet.,The apple is very sweet.,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||in line with others,in line with others,created,200,51456,no,,1,openai
elevenlabs|el:lily|0.85||produced in China,produced in China,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||time goes by,time goes by,created,200,51456,no,,1,openai
elevenlabs|el:lily|0.85||a cubic metre,a cubic metre,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||a familiar face,a familiar face,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||review your lessons,review your lessons,created,200,81792,no,,1,openai
elevenlabs|el:lily|0.85||take a pill,take a pill,created,200,57984,no,,1,openai
elevenlabs|el:lily|0.85||a pink coat,a pink coat,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||pretty good,pretty good,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||avoid junk food,avoid junk food,created,200,52224,no,,1,openai
elevenlabs|el:lily|0.85||a missing dog,a missing dog,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||with whom,with whom,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||be used to it,be used to it,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||an exchange student,an exchange student,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.85||gold earrings,gold earrings,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||recommend a book,recommend a book,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||wave goodbye,wave goodbye,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||score a goal,score a goal,created,200,60288,no,,1,openai
elevenlabs|el:lily|0.85||a fantasy story,a fantasy story,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||a famous futurist,a famous futurist,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.85||produce electricity,produce electricity,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||an important role,an important role,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||almost impossible,almost impossible,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||in the parking lot,in the parking lot,created,200,48768,no,,1,openai
elevenlabs|el:lily|0.85||ten miles away,ten miles away,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||just be yourself,just be yourself,created,200,43008,no,,1,openai
"elevenlabs|el:lily|0.85||I like sports. However, I am busy.","I like sports. However, I am busy.",created,200,62208,no,,1,openai
elevenlabs|el:lily|0.85||a believable story,a believable story,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.85||Reading is a useful skill.,Reading is a useful skill.,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.85||a metal chain,a metal chain,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||thanks to your help,thanks to your help,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||show up late,show up late,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||besides English,besides English,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||by the time we left,by the time we left,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||a sea turtle,a sea turtle,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||This is a beautiful painting.,This is a beautiful painting.,created,200,51456,no,,1,openai
elevenlabs|el:lily|0.85||loud thunder,loud thunder,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||a beautiful butterfly,a beautiful butterfly,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||Don't put too much sugar in coffee.,Don't put too much sugar in coffee.,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||three times in a row,three times in a row,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||Breakfast is an important meal.,Breakfast is an important meal.,created,200,51456,no,,1,openai
elevenlabs|el:lily|0.85||prevent illness,prevent illness,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||hide and seek,hide and seek,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||watch a movie,watch a movie,created,200,26112,no,,1,openai
elevenlabs|el:lily|0.85||set a mini-goal,set a mini-goal,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||a reusable bag,a reusable bag,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||shut the door,shut the door,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||on the balcony,on the balcony,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||rub your eyes,rub your eyes,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||a normal day,a normal day,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||A wolf looks like a dog.,A wolf looks like a dog.,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||Chinese calligraphy,Chinese calligraphy,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||friend or enemy,friend or enemy,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||a sour lemon,a sour lemon,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||collect pollen,collect pollen,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.85||check your homework,check your homework,created,200,51456,no,,1,openai
elevenlabs|el:lily|0.85||seek fame,seek fame,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||personal information,personal information,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||an Italian restaurant,an Italian restaurant,created,200,57984,no,,1,openai
elevenlabs|el:lily|0.85||a painful lesson,a painful lesson,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||just in time,just in time,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||Read this short English article.,Read this short English article.,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||be friends with her,be friends with her,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||a teenage girl,a teenage girl,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||show your passport,show your passport,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||keep a secret,keep a secret,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||We make dumplings for Chinese New Year.,We make dumplings for Chinese New Year.,created,200,57984,no,,1,openai
elevenlabs|el:lily|0.85||salt and pepper,salt and pepper,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||a food item,a food item,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||Please give me the bill.,Please give me the bill.,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||a clear description,a clear description,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||Eat a balanced diet every day.,Eat a balanced diet every day.,created,200,52224,no,,1,openai
elevenlabs|el:lily|0.85||tell a joke,tell a joke,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||in any case,in any case,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||no harm done,no harm done,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||form good habits,form good habits,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||full of creativity,full of creativity,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||with great pleasure,with great pleasure,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||slow down a little,slow down a little,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||What is that thing?,What is that thing?,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.85||store food,store food,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||A big storm is coming.,A big storm is coming.,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||local products,local products,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||plenty of time,plenty of time,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||a moving story,a moving story,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||a famous painter,a famous painter,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.85||regular exercise,regular exercise,created,200,36480,no,,1,openai
elevenlabs|el:lily|0.85||play happily,play happily,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||feel relaxed,feel relaxed,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||This soup needs some salt.,This soup needs some salt.,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.85||The room is quite big.,The room is quite big.,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||afford a car,afford a car,created,200,42240,no,,1,openai
elevenlabs|el:lily|0.85||Look at the food menu first.,Look at the food menu first.,created,200,49920,no,,1,openai
elevenlabs|el:lily|0.85||a nearby school,a nearby school,created,200,43008,no,,1,openai
elevenlabs|el:lily|0.85||She has a sweet voice.,She has a sweet voice.,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.85||a kiss on the cheek,a kiss on the cheek,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.85||We can create new things.,We can create new things.,created,200,66816,no,,1,openai
elevenlabs|el:lily|0.85||It is freezing outside today.,It is freezing outside today.,created,200,50688,no,,1,openai
elevenlabs|el:lily|0.85||a warm lining,a warm lining,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||overcome a problem,overcome a problem,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.85||Pour hot water into the cup.,Pour hot water into the cup.,created,200,44160,no,,1,openai
elevenlabs|el:lily|0.85||climb the ladder,climb the ladder,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||up to you,up to you,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.85||I don't understand this difficult question.,I don't understand this difficult question.,created,200,62880,no,,1,openai
elevenlabs|el:lily|0.85||make a fist,make a fist,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.85||guard the gate,guard the gate,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.85||sit in the garden,sit in the garden,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||not allowed to smoke,not allowed to smoke,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||a warm hug,a warm hug,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||plant pollination,plant pollination,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.85||have power,have power,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||I am still doing homework.,I am still doing homework.,created,200,52224,no,,1,openai
elevenlabs|el:lily|0.85||Act out the story.,Act out the story.,created,200,48768,no,,1,openai
elevenlabs|el:lily|0.85||a silk scarf,a silk scarf,created,200,57216,no,,1,openai
elevenlabs|el:lily|0.85||stir-fry vegetables,stir-fry vegetables,created,200,62976,no,,1,openai
elevenlabs|el:lily|0.85||a leather handbag,a leather handbag,created,200,36480,no,,1,openai
