key,text,status,cdn_status,bytes,needs_purge,reason,attempts,provider
elevenlabs|el:lily|1||We picked some red apples and put them into our baskets.,We picked some red apples and put them into our baskets.,created,200,70080,no,,1,openai
"elevenlabs|el:lily|1||We were all very tired, but we were extremely happy.","We were all very tired, but we were extremely happy.",created,200,64800,no,,1,openai
elevenlabs|el:lily|1||It was a really interesting school trip.,It was a really interesting school trip.,created,200,43392,no,,1,openai
elevenlabs|el:lily|1||I hope I can go there again in the future.,I hope I can go there again in the future.,created,200,53760,no,,1,openai
"elevenlabs|el:lily|1||Suddenly, he saw a young boy sitting on a bench.","Suddenly, he saw a young boy sitting on a bench.",created,200,60000,no,,1,openai
elevenlabs|el:lily|1||The old man walked over to him and sat down.,The old man walked over to him and sat down.,created,200,55200,no,,1,openai
"elevenlabs|el:lily|1||""What's wrong, my young friend?"" asked the old man kindly.","""What's wrong, my young friend?"" asked the old man kindly.",created,200,69600,no,,1,openai
"elevenlabs|el:lily|1||I came to the park with my parents this afternoon, but I can't find them now.","I came to the park with my parents this afternoon, but I can't find them now.",created,200,89760,no,,1,openai
"elevenlabs|el:lily|1||Do you remember your parents' phone number?"" The boy shook his head and said, ""No, I forgot.","Do you remember your parents' phone number?"" The boy shook his head and said, ""No, I forgot.",created,200,112320,no,,1,openai
elevenlabs|el:lily|1||It was only two blocks away from the park.,It was only two blocks away from the park.,created,200,53760,no,,1,openai
"elevenlabs|el:lily|1||Let's go there and find someone to help you."" They walked out of the park together.","Let's go there and find someone to help you."" They walked out of the park together.",created,200,103680,no,,1,openai
elevenlabs|el:lily|1||The boy was so happy because his parents were talking to the policeman!,The boy was so happy because his parents were talking to the policeman!,created,200,84480,no,,1,openai
elevenlabs|el:lily|1||The boy smiled and said goodbye to the old man.,The boy smiled and said goodbye to the old man.,created,200,59520,no,,1,openai
elevenlabs|el:lily|1||He is of medium height and he has big blue eyes.,He is of medium height and he has big blue eyes.,created,200,60960,no,,1,openai
elevenlabs|el:lily|1||He always wears a white T-shirt and blue jeans.,He always wears a white T-shirt and blue jeans.,created,200,59520,no,,1,openai
elevenlabs|el:lily|1||Last Saturday was Peter's thirteenth birthday.,Last Saturday was Peter's thirteenth birthday.,created,200,58560,no,,1,openai
"elevenlabs|el:lily|1||It is on a quiet street, across from a big park.","It is on a quiet street, across from a big park.",created,200,59520,no,,1,openai
"elevenlabs|el:lily|1||When we arrived, Peter's mother was making a large chocolate cake in the kitchen.","When we arrived, Peter's mother was making a large chocolate cake in the kitchen.",created,200,100800,no,,1,openai
elevenlabs|el:lily|1||Peter was very happy.,Peter was very happy.,created,200,47232,no,,1,openai
elevenlabs|el:lily|1||Peter's father showed us some old photos of Peter when he was a baby.,Peter's father showed us some old photos of Peter when he was a baby.,created,200,88320,no,,1,openai
elevenlabs|el:lily|1||Peter's mother also made some strawberry juice for us.,Peter's mother also made some strawberry juice for us.,created,200,69600,no,,1,openai
elevenlabs|el:lily|1||We had a great time at Peter's birthday party.,We had a great time at Peter's birthday party.,created,200,57600,no,,1,openai
elevenlabs|el:lily|1||He is of medium height and he has big brown eyes.,He is of medium height and he has big brown eyes.,created,200,62880,no,,1,openai
elevenlabs|el:lily|1||He always wears a black jacket and blue jeans.,He always wears a black jacket and blue jeans.,created,200,59040,no,,1,openai
elevenlabs|el:lily|1||Last Saturday was Tom's thirteenth birthday.,Last Saturday was Tom's thirteenth birthday.,created,200,55680,no,,1,openai
"elevenlabs|el:lily|1||It is on a quiet street, across from a big hospital.","It is on a quiet street, across from a big hospital.",created,200,65280,no,,1,openai
"elevenlabs|el:lily|1||When we arrived, Tom's mother was making a large strawberry cake in the kitchen.","When we arrived, Tom's mother was making a large strawberry cake in the kitchen.",created,200,99360,no,,1,openai
elevenlabs|el:lily|1||Tom was very happy.,Tom was very happy.,created,200,40320,no,,1,openai
elevenlabs|el:lily|1||Tom's father showed us some old photos of Tom when he was a little baby.,Tom's father showed us some old photos of Tom when he was a little baby.,created,200,92640,no,,1,openai
elevenlabs|el:lily|1||Tom's mother also made some fresh orange juice for us.,Tom's mother also made some fresh orange juice for us.,created,200,69600,no,,1,openai
elevenlabs|el:lily|1||We had a great time at Tom's birthday party.,We had a great time at Tom's birthday party.,created,200,55680,no,,1,openai
"elevenlabs|el:lily|1||The weather was cool and sunny, which was perfect for an outdoor trip.","The weather was cool and sunny, which was perfect for an outdoor trip.",created,200,87840,no,,1,openai
elevenlabs|el:lily|1||We went there by school bus.,We went there by school bus.,created,200,42624,no,,1,openai
elevenlabs|el:lily|1||They were very tall and had long necks.,They were very tall and had long necks.,created,200,56064,no,,1,openai
"elevenlabs|el:lily|1||Some of them were eating bamboo, while others were sleeping on the ground.","Some of them were eating bamboo, while others were sleeping on the ground.",created,200,93600,no,,1,openai
elevenlabs|el:lily|1||Everyone took out their cameras and took a lot of photos.,Everyone took out their cameras and took a lot of photos.,created,200,72000,no,,1,openai
"elevenlabs|el:lily|1||We ate the food we brought from home, like sandwiches, cakes and fruit.","We ate the food we brought from home, like sandwiches, cakes and fruit.",created,200,87840,no,,1,openai
elevenlabs|el:lily|1||The monkeys were the smartest animals in the park.,The monkeys were the smartest animals in the park.,created,200,59040,no,,1,openai
"elevenlabs|el:lily|1||They were jumping up and down, and some even did funny things to make us laugh.","They were jumping up and down, and some even did funny things to make us laugh.",created,200,98880,no,,1,openai
elevenlabs|el:lily|1||It was truly an interesting school trip.,It was truly an interesting school trip.,created,200,52224,no,,1,openai
elevenlabs|el:lily|1||He is of medium height and he has short curly brown hair.,He is of medium height and he has short curly brown hair.,created,200,72960,no,,1,openai
"elevenlabs|el:lily|1||It is on a quiet street, across from a big city park.","It is on a quiet street, across from a big city park.",created,200,66240,no,,1,openai
"elevenlabs|el:lily|1||When we arrived, Peter's mother was making a large strawberry cake in the kitchen.","When we arrived, Peter's mother was making a large strawberry cake in the kitchen.",created,200,102240,no,,1,openai
elevenlabs|el:lily|1||Peter's father showed us some old photos of Peter when he was a little baby.,Peter's father showed us some old photos of Peter when he was a little baby.,created,200,96000,no,,1,openai
elevenlabs|el:lily|1||Peter's mother also made some fresh orange juice for us.,Peter's mother also made some fresh orange juice for us.,created,200,72000,no,,1,openai
"elevenlabs|el:lily|1||The weather was cool and sunny, which was perfect for taking a school trip.","The weather was cool and sunny, which was perfect for taking a school trip.",created,200,95040,no,,1,openai
elevenlabs|el:lily|1||We went there by school bus together.,We went there by school bus together.,created,200,49920,no,,1,openai
"elevenlabs|el:lily|1||First, a guide showed us around the robot hall.","First, a guide showed us around the robot hall.",created,200,58080,no,,1,openai
"elevenlabs|el:lily|1||Some of them could play chess, while others could dance to music.","Some of them could play chess, while others could dance to music.",created,200,82080,no,,1,openai
